年,月,日,標題,內容,報社
2013,2,26,3屆影帝 丹尼爾想演鐵娘子,英國出生的戲精丹尼爾戴路易斯，打敗所有美國男星，成為史上第一位三屆奧斯卡影帝，證明他的實力深受同業認同；他演戲時認真嚴肅，上台領獎時才展現他的幽默，昨天在台上笑稱自己曾經想爭取演「鐵娘子」，而梅莉史翠普本來才是「林肯」第一人選，被記者評為典禮上最佳笑梗。他在台上形容自己是個「戲瘋子」。演出「林肯」時，不只導演史蒂芬史匹柏在片廠都直呼他「總統先生」，片場通告表列出飾演林肯的演員名叫林肯，而非丹尼爾戴路易斯；他專心熟讀原著，靠簡訊與演他妻子的莎莉菲爾德及兩位片中的兒子喬瑟夫高登李維、格列佛麥葛拉斯培養感情，還曾用一八六○年代，類似林肯的書寫筆跡寫便條給喬瑟夫。丹尼爾戴路易斯受過嚴格的科班訓練，首度擔綱男主角的「布拉格的春天」口碑頗佳，丹尼爾雖是影評寵兒，卻非主流巨星。他在「我的左腳」成功詮釋腦性麻痺畫家入圍奧斯卡，影帝最人氣的人選卻是跟他一樣坐在輪椅上演的「七月四日誕生」湯姆克魯斯；開獎當晚，「外國人」丹尼爾打敗好萊塢美國自家天王小生，成為最熱門話題。拍「我的左腳」時，他為了感受坐在輪椅上的行動不便，下戲時也堅持坐輪椅出入，工作人員常得把他扛起來免得擋住鏡頭，不時氣得罵髒話。丹尼爾為求入戲，甚至不顧健康。拍「紐約黑幫」一度患重感冒，就是不肯聽從醫生建議穿一件較厚的外套，因為片中年代還沒有厚外套這種東西，醫生只好開強效抗生素給他。丹尼爾給人嚴肅、不易親近的感覺，其實私下感情頗豐，曾和同樣容易入戲的法國影后伊莎貝艾珍妮同居並生下一子。分手後也曾傳茱莉亞羅勃茲拿著「莎翁情史」劇本力邀他合演，擦出短暫的愛火。但在他和名劇作家亞瑟米勒的女兒蕾貝卡結婚後，緋聞便終止，他昨天也在台上感謝蕾貝卡一直扮演好賢內助的支持角色。,聯合報
2013,2,26,珍妮佛上台前跌跤,女星珍妮佛勞倫斯。珍妮佛勞倫斯上台前不小心絆了一跤。女星珍妮佛勞倫斯。女星珍妮佛勞倫斯昨天在奧斯卡以「派特的幸福劇本」勇奪最佳女主角，年僅二十二歲的她是奧斯卡第二年輕的影后；她上台前不小心被自己的禮服絆了一跤，當全場來賓起立為她鼓掌時，她笑說：「謝謝，我知道你們起立是因為我摔跤，剛才真是太丟臉了。」自嘲化解尷尬後，珍妮佛勞倫斯感謝工作人員和家人，也向同樣入圍女主角的前輩艾曼紐麗娃說聲「生日快樂」。二○一一年，她以「冰封之心」首度入圍女主角，如今二度入圍就得獎，成為奧斯卡第二年輕的影后（第一年輕的是「悲憐上帝的女兒」瑪莉麥特琳）。入行不到十年就拿下小金人，順遂星運令人稱羨。十四歲那年暑假，住在肯塔基路易斯維爾的珍妮佛，在家人陪伴下赴紐約試鏡，經紀人對她大為驚嘆；珍妮佛之後高中只念了一年就休學，決心前進好萊塢。她的演藝事業從二○○七年演出情境喜劇開始，四年後便因獨立製片「冰封之心」，入圍奧斯卡最佳女主角。之後，她再以「Ｘ戰警：第一戰」和「飢餓遊戲」系列第一集成功跨入商業市場，後者讓她成為全球青少年的偶像。「派特的幸福劇本」導演大衛奧羅素不諱言對珍妮佛的年齡有疑慮，但她超齡成熟的表現，擊敗了其他女星。有人問她跌倒時心裡想什麼，她不諱言：「F開頭的四字經」。在被問到是否擔心年紀輕輕就攀上事業巔峰時，向來嘻嘻哈哈的她才板起臉孔說：「今天開始擔心了。」,聯合報
2012,3,1,新科影帝返法 瘋狂接機掀暴動,尚杜賈丹帶著小金人獎座回到法國，媒體與粉絲擠爆機場歡迎法國首位奧斯卡影帝，現場混亂猶如暴動。尚杜賈丹被擠到臉都歪了，還要努力維持笑容。幫忙維持秩序的警察與保鑣也被人潮推著走。瑪莉詠柯蒂亞在2008年以「玫瑰人生」成為第一位贏得奧斯卡影后的法國女星，之後就留在好萊塢發展。尚杜賈丹並不打算留在好萊塢發展，他說：「我是法國演員，會繼續留在法國。除非我能在美國拍默片，那我會很樂意。」,自由時報
2012,3,1,49歲阿湯哥回春 凍齡有術,49歲的湯姆克魯斯在奧斯卡典禮亮相，看起來只有30出頭，讓大家非常驚歎。的阿湯哥來說，這些都算是小錢。現在阿湯哥看起來只有30幾歲，楊醫師建議他只要繼續維持原有療程，不需要再過度整型。,自由時報
2012,2,29,鐵娘子日吸400萬 分居風暴票房加倍-影帝尚杜賈丹尬舞老師 領獎飆髒話惹火老媽,奧斯卡影帝尚杜賈丹奧斯卡效應發燒！「梅姨」梅莉史翠普封后，她主演的「鐵娘子：堅固柔情」票房連帶看漲，奧斯卡揭曉當天，全台票房就爆增400萬元，62歲梅姨依然很有票房魅力。最佳外語片「分居風暴」也表現不俗，雖然全台只有2廳放映，頒獎當天票房也倍增，全台票房逼近200萬元。分居風暴換大廳 大藝術家日進70萬梅姨打敗熱門人選薇歐拉戴維斯，驚險封后，締造本屆奧斯卡最大驚喜，也帶動了「鐵娘子」的票房，頒獎典禮當天就有400萬元進帳，全台票房累計1200萬元，聲勢看漲。「分居風暴」維持2家戲院放映，為了應付觀影需求，國賓長春影城昨天中廳換成大廳，真善美戲院的觀影人口也爆增1倍，讓「分居風暴」的票房在奧斯卡頒獎當天突增近30萬元。此外，最佳影片「大藝術家」目前全台票房累計約170萬元，頒獎當天的單日全台票房賺進了70萬元。梅姨真實吃香 杜賈丹出口成髒道歉梅姨於奧斯卡2度封后，連她自己都很驚訝；她自認美國媒體可能對她有誤解，認為她拿獎拿到手軟，但事實並非如此。她說：「媒體對我的倦意，我可以理解。」媒體熱烈討論為何她會打敗熱門的薇歐拉，主因可能是梅姨所飾演的柴契爾夫人是真實人物，比薇歐拉在「姊妹」所飾演的虛構人物吃香，更迎合奧斯卡評審的口味。尚杜賈丹榮登奧斯卡影帝，前天上台領獎時High過頭，一口氣講了一連串的法語，他說：「這實在是太驚奇了，太奇妙了，真的無法置信，謝謝你們！」其中也包括了相當於英文F開頭的法文髒字。對於兒子飆髒話，杜賈丹的母親表示不滿，杜賈丹隨即認錯，面對媒體說：「是呀，我很抱歉！」但無辜地說：「這真的沒什麼，這是法國人的常用語啦！」頒獎典禮隔天，影帝接受美國ABC電視台訪問時，心血來潮，當場與「大藝術家」的舞蹈老師法比恩盧茲尬舞，兩人秀了一段精彩的踢踏舞，超級興奮，讓兩位主持人凱莉里琶與尼爾派翠克哈里斯笑得合不攏嘴。,自由時報
2012,2,29,過氣西恩楊闖趴失敗 動粗被捕,好萊塢過氣女星西恩楊又闖禍了！她在2006年曾躲在珍妮佛安妮斯頓後面，試圖想要混進「浮華世界」派對；她前天在奧斯卡官方派對的場外又鬧事，與保安人員發生衝突，她後來被警方逮捕，在洛杉磯警局裡待了4小時，最後以2萬美元（約台幣59萬元）交保。西恩楊以電影「銀翼殺手」成名，她在90年代曾跟金凱瑞合作過賣座電影「王牌威龍」，但她星途不順，近年來完全沒有拍片，淪為C咖明星。可能是不夠大咖，她沒辦法混進奧斯卡官方派對，不服氣的她與保安發生肢體衝突，最後以輕微傷害罪被警方逮捕。西恩楊怒氣沖天地說：「我只是在會場外等朋友，美國影藝學院，你們真羞恥！」,自由時報
2012,2,28,梅姨驚呼Oh my god 鐵娘子驚險逆轉勝,梅莉史翠普打敗原本呼聲最高的薇歐拉戴維斯，奧斯卡2度封后。！」頓時台下來賓全部起立鼓掌，畢竟這是梅姨繼1983年的「蘇菲亞的選擇」後第2次封后，這些年來她在奧斯卡頒獎典禮台下坐了14次的冷板凳，熬得也夠久了，台下影人無不給梅姨報以最熱烈的掌聲！梅姨自嘲：「可能會有一半的美國人對我拿獎有意見，會說：『怎麼又是她？』不過，是我又怎樣，管他的！」她感性地說：「首先我要先謝謝我的老公，因為我不想在發表感言的尾聲，匆促地感謝我的丈夫。唐，我生命中最珍重的就是你。」梅姨接著感謝跟她合作30年的化妝師傑羅伊荷倫，兩人從「蘇菲亞的選擇」就開始合作到現在，默契十足。梅姨最後表示：「謝謝各位新舊朋友，在這裡的或不在人世的，感謝你們的友誼和愛。」,自由時報
2012,2,28,奧斯卡３帝１后 演活政治人物,綜觀歷屆奧斯卡的最佳男女主角，有很多得主都是靠演繹政治人物獲得矚目，征服電影獎評審。除了本屆影后「梅姨」梅莉史翠普，另外海倫米蘭、柯林佛斯都是因為扮演英國皇室或政治人物而嶄露頭角，也因此順利登上奧斯卡帝后寶座。海倫米蘭 英國女王最佳代言人梅姨在「鐵娘子：堅固柔情」演活了英國前首相柴契爾夫人。柴契爾夫人從70年代到90年初活躍於英國政壇，讓台灣許多4、5、6年級生記憶猶新，而且柴契爾夫人本尊仍健在，所以要演出她的傳記電影，不免會被觀眾放大比較。不過梅姨的精湛演技通過了影迷這一關，雖然有影評認為此片像是梅姨的個人演技秀，她的表演比電影本身還強，外傳柴契爾夫人拒看此片，但美國影藝學院會員似乎認為以梅姨目前在影壇的地位，她絕對應得第2座奧斯卡影后。海倫米蘭也將英國女王伊莉莎白2世詮釋得相當出色。她跟本尊曾見過面，自己也被受封為英國女爵，在英國人民心目中，她就是英國女王的最佳代言人。柯林佛斯 惠塔克 班金斯利稱帝柯林佛斯去年以英國國王喬治6世的角色稱帝，佛瑞斯惠塔克、班金斯利也分別以歷史上著名的政治領袖阿敏、甘地摘下奧斯卡影帝，這些人物雖已走進歷史，但這3位演員以卓越的演技將他們注入新的生命力，接連獲得奧斯卡青睞，可謂實至名歸。,自由時報
2012,2,28,尚杜賈丹稱帝 激動手舞足蹈,尚杜賈丹成為史上第一個法國籍的奧斯卡影帝，抱著狗演員阿吉一起領獎。39歲的尚杜賈丹打敗喬治克隆尼、布萊德彼特等好萊塢強勁對手，成為奧斯卡史上第一位法國籍影帝，他上台時先用英語開心的說︰「我愛你們的國家！」接著激動冒出法語謝詞，再用英語感謝導演和老婆，最後說︰「這一切真是太美妙了！」對於獲獎顯得相當激動。第2位歐洲演員奪影帝尚杜賈丹是繼1998年「美麗人生」的羅貝多貝尼尼之後，第2位非英美語系國家的歐洲演員拿下奧斯卡影帝，他在奧斯卡之前已拿下包括坎城影展、金球獎等12座大小獎項，呼聲遠超過其他競爭對手。在法國知名度已經很高的他，對好萊塢來說卻是新鮮面孔，但他在「大藝術家」裡風流倜儻的扮相，被盛讚有如好萊塢巨星「克拉克蓋博」俊帥，幽默感也讓他博得「法國喬治克隆尼」美稱，加上在電影中大秀靈活迷人的踢踏舞姿，讓他首戰好萊塢就一舉成名。表情傳達情緒難度高當然尚杜賈丹絕非靠臉一族，他在「大藝術家」裡只靠精湛的臉部表情和肢體表演來傳達各種情緒，讓他的表演難度高過其他競爭對手，成為他稱帝奧斯卡的最大原因。一直被視為另外一個影帝熱門人選的喬治克隆尼，雖然在「繼承人生」中展現出不同以往的突破性演技，但美式熟男的本尊魅力最終仍不敵尚杜賈丹的法式優雅，昨天他在星光大道上接受訪問時，就先認輸表示：「我的預感是，最佳男主角頒獎時，上台領獎的人會是講法語的」，果然一語成讖，將影帝寶座拱手讓給尚杜賈丹。,自由時報
2012,2,28,82歲普拉瑪 最高齡鍍金 奧塔薇雅 淚抱小金人,克里斯多夫普拉瑪以「新手人生」奪男配，創奧斯卡最高齡得獎紀錄。今年的最佳男女配角得主都已橫掃各大獎項，得獎毫不意外，也都獲得全場起立致敬。「新手人生」的克里斯多夫普拉瑪以82歲高齡成為奧斯卡史上最高齡的得獎者，步伐穩健走上台領獎。反倒是以「姊妹」獲獎的奧塔薇雅史班森太激動，由男伴攙扶上台。普拉瑪在「新手人生」勇敢面對罹癌後的最後人生，他擁抱自己的同志身分，即使知道老男人不吃香，依然主動出擊追求愛情，讓他的兒子學到重要的一課。首度獲獎的普拉瑪，一領到獎就對著84歲的小金人說：「你只比我大2歲，親愛的，這些年你都在哪裡？」然後又開玩笑說：「我一從娘胎出生就在練習我的奧斯卡感謝辭。算你們幸運，因為那是太久以前，我已經忘光了。」39歲的奧塔薇雅史班森在「姊妹」飾演一個伶牙俐齒，勇於反擊的女僕，表現非常討喜。長期扮演綠葉的她非常激動，流淚感謝阿拉巴馬的家人與「姊妹」的家人。最後她又擔心致詞太長，大喊：「我要結束了，我要結束了，抱歉，我嚇壞了。」充分展現她的真性情。,自由時報
2012,2,28,鐵娘子變臉 逼真老妝有一套,「鐵娘子：堅固柔情」不但將「梅姨」梅莉史翠普推上奧斯卡后座，片中鬼斧神工的化妝技術也獲得評審青睞，榮獲本屆奧斯卡最佳化妝。梅姨在電影一開場以80幾歲的老妝登場，逼真的程度令許多觀眾嚇了一跳，直呼太神奇了！加入爆牙元素 梅姨更像本尊梅姨在「鐵娘子：堅固柔情」精準飾演英國前首相柴契爾夫人，從她的中年演到老，不論樣貌、聲音、腔調、姿態、甚至連臉部神情都演得很到位，除了拜梅姨的演技之賜外，化妝師傑羅伊荷倫也功不可沒。如果把柴契爾夫人本尊跟梅姨的版本拿來比一比，除了髮型、眉型、服裝等比較好調整的部分外，化妝師還特別為梅姨加入「爆牙」的元素，此方法果然讓梅姨更貼近本尊的臉型。戴上假臉皮 皺紋更清楚除了臉型要像柴契爾夫人，梅姨逼真的老妝是傑羅伊荷倫的另一項任務。他利用「翻模」的技術，以梅姨的臉型為基礎做出假的老人臉皮，讓梅姨戴上這層假皮後，呈現出更自然的老態，臉上的皺紋也顯得更清楚。反觀台灣的特殊化妝工業，雖然有越來越多年輕的人才從英國、美國學得技術，回到台灣貢獻己力，但礙於台灣電影製作的經費限制、化妝材料的匱乏，讓這些人才無法發揮所長，非常可惜。台灣電影界的資深化妝師林美玲，作品包括「賽德克‧巴萊」、「命運化妝師」，有感而發表示：「台灣做翻模的很少，特殊化妝的材料又很貴，而且做特殊化妝的機會不多，這是我們現在所面臨的問題。」特殊化妝 要翻模材料貴如果要做好一個精緻的老妝，材料及技術費用動不動就要上萬元，對預算有限的台片劇組來說的確是個負擔，所以國內的特殊化妝師都會想盡辦法在有限的資源裡，做出效果最好的作品。,自由時報
